RowID,BrandFit,Format,Domains,Competitor,Asset
1822,CORE,Free test / assessment,21,testgorilla,"Free AWS Skills Test for Hiring: Security, Reliability, Performance & Cost Optimization — with Service Coverage Map, 5 Public Sample Questions and Role Cut Scores"
1823,CORE,Free test / assessment,21,testgorilla,"Free UX/UI Design Skills Test for Hiring: User Research, Design Principles, Prototyping & Dev Handoff — with 5 Public Sample Questions and Designer-Role Cut Scores"
1158,CORE,Free test / assessment,20,mettl,"Aptitude Tests in Hiring: Validity Data, Accuracy Benchmarks, and When They Outperform Interviews (meta-analysis-sourced validity coefficients; role-type accuracy comparison chart; decision guide for combining aptitude + skills tests)"
1825,CORE,Free test / assessment,20,testgorilla,"Free Communication Skills Test for Hiring: Written, Verbal & Non-Verbal — with 5 Public Sample Questions, Sub-Skill Score Breakdown and Role Benchmark"
1826,CORE,Free test / assessment,20,testgorilla,"Free Time Management Skills Test for Hiring: Prioritization, Planning, Execution & Reflection — with 5 Public Sample Questions and Role-Speed Benchmark (Ops vs Admin vs PM)"
1160,ADJACENT,Free test / assessment,19,mettl,Psychometric Assessments for Hiring: Which Model Predicts Job Performance Best (Big 5 vs DISC vs MBTI validity comparison; role-type guidance; when psychometric beats skills testing; 400-word plain-language explainer)
898,CORE,Free test / assessment,18,imocha,"Skills Assessment Platform Comparison: Coverage, Formats, and Anti-Cheating Depth — With a Free Sample Assessment to Try Now"
1163,ADJACENT,Free test / assessment,18,mettl,Psychometric Testing in Hiring: A Validity-First Guide (Big 5 validity coefficient for job performance; model comparison table; role-type recommendation matrix; FAQ answered with data not opinion)
1164,TRANSPLANT,Free test / assessment,18,mettl,How to Run a Virtual Assessment Center for Hiring (not L&D): A Step-by-Step Recruiter Guide (pre-hire use case only; 5 exercise types that work for hiring; sample scorecard template; time-and-cost comparison vs physical center)
1828,CORE,Free test / assessment,18,testgorilla,"Free Culture Add Assessment Setup Guide for Hiring: Values, Behaviors & Team-Fit Mapping — with Sample Survey Options, Example Score Report and Setup Walkthrough"
538,CORE,Free test / assessment,17,criteria,"Personality Tests for Hiring: Big Five vs. DISC vs. 16PF — Independent Validity Comparison, Sample Questions, and Adverse-Impact Risk Guide"
1169,CORE,Free test / assessment,17,mettl,Free Core Java Developer Test (18 MCQs + 2 coding problems; 3 sample Qs with OOPS and threading examples; topic-proportion breakdown; junior vs mid vs senior split)
2049,ADJACENT,Free test / assessment,17,vervoe,"Pre-Employment Assessment Software: The 2025 Buyer's Guide with Pricing Tiers, ATS Fit Matrix & Candidate Experience Benchmarks"
1172,CORE,Free test / assessment,16,mettl,"Free Cognitive Ability Test for Hiring (sample 5 Qs visible across abstract / numerical / verbal sections, role-outcome benchmark data: what scores predict performance by role tier)"
1832,CORE,Free test / assessment,16,testgorilla,"Free Python Developer Skills Test for Hiring: Algorithms, Data Structures, OOP & Library Use — with Public Sample Questions, Topic Coverage Map and Seniority Cut Scores"
19,CORE,Free test / assessment,15,adaface,"Free Critical Thinking Test for Hiring (14 Scenario Qs, Public Samples, + Score Interpretation Guide for Recruiters)"
1177,ADJACENT,Free test / assessment,15,mettl,When to Use Personality Assessments in Hiring (and When Not To): A Validity-First Decision Guide (role-type matrix; validity data cited; sample questionnaire item types shown)
2056,ADJACENT,Free test / assessment,15,vervoe,What 'Capability Testing' Actually Looks Like: A Live Walk-Through of a Skills Assessment with Sample Tasks and Scored Output
540,CORE,Free test / assessment,14,criteria,"Free Pre-Employment Grammar Test for Hiring — 15 Questions, Role Benchmark (Admin / Legal / CS), Sample Questions Visible, Free Cert"
759,CORE,Free test / assessment,14,eskill,Free Behavioral Assessment Screener for Hiring: Sample Questions Across 4 Dimensions + Role-Specific Priority Guide
1181,CORE,Free test / assessment,14,mettl,Free C Programming Skills Test for Hiring (3 sample MCQs + 1 sample coding stub visible; topic-proportion chart; recruiter guide: what score to hire at for junior vs mid C developer)
1839,CORE,Free test / assessment,14,testgorilla,"Free Attention to Detail Test for Hiring (Textual): Matching, Comparing & Consistency Checking — with 5 Public Sample Questions, Sub-Skill Breakdown and Role Pass-Rate Benchmark"
1840,CORE,Free test / assessment,14,testgorilla,"Free PPC Advertising Skills Test for Hiring: Google Ads, Meta, Audiences & Campaign Optimization — with Platform Coverage Map, 5 Public Sample Questions and Seniority Cut Scores"
1182,TRANSPLANT,Free test / assessment,13,mettl,Virtual Assessment Centers for Hiring: ROI vs Structured Interviews (pre-hire use case; time/cost data comparing virtual AC vs structured interview panel; sample competency scorecard for hiring teams)
1186,CORE,Free test / assessment,13,mettl,"Free Quantitative Aptitude Test for Hiring (self-serve, 4 sample problems visible — basic math, data interpretation, profit/loss, percentage — benchmark scores by job family: sales, ops, finance, engineering)"
1552,CORE,Free test / assessment,13,talentlyft,Why Skills-Based Hiring Works: 20 Reasons Backed by Data (with Study Citations & Real Benchmark Stats)
1842,CORE,Free test / assessment,13,testgorilla,"Free Angular Developer Skills Test for Hiring: Components, Directives, RxJS & Modularity — with Version Coverage Map (v15+), 5 Public Sample Questions and Junior/Senior Cut Scores"
545,CORE,Free test / assessment,12,criteria,"Free Pre-Employment Spelling & Written Communication Test — Sample Questions Visible, Role Benchmark, Free Cert"
905,CORE,Free test / assessment,12,imocha,"Free Admin & Office Roles Aptitude Test: 8 Public Sample Questions Across Verbal, Numerical, and Logical Reasoning + Role-Fit Scoring Guide"
1190,ADJACENT,Free test / assessment,12,mettl,Behavioral Assessments for Hiring: When They Beat Personality Tests and How to Use Them (validity comparison chart; sample SJT scenario visible; role-type decision matrix: when to use behavioral vs personality vs cognitive)
1191,ADJACENT,Free test / assessment,12,mettl,Pre-Employment Assessment Stack Builder: Which Test Combinations Actually Predict Quality of Hire (multi-test combination guide with outcome data; role-type recommendations; 'build your stack' interactive selector)
1192,CORE,Free test / assessment,12,mettl,"Free Logical Reasoning Test for Entry-Level Hiring (5 sample Qs — statement-conclusion, cause-effect, and series types each shown; pass-score benchmark for entry-level functional and sales roles)"
1193,ADJACENT,Free test / assessment,12,mettl,Pre-Employment Assessment Stack Builder: Which Test Combinations Actually Predict Quality of Hire (multi-test combination guide with outcome data; role-type recommendations)
1195,CORE,Free test / assessment,12,mettl,"Free Basic Computer Skills Test for Hiring Admin Roles (5 sample Qs visible across hardware, OS, and productivity-software sections; pass-score benchmark for receptionist vs data-entry vs MIS roles)"
1850,CORE,Free test / assessment,12,testgorilla,"Free Mechanical Reasoning Test for Hiring: Force, Velocity & Pulleys/Gears — with 5 Public Sample Questions, Sub-Domain Difficulty Map and Role Pass-Threshold Guide"
1851,CORE,Free test / assessment,12,testgorilla,"Free React Developer Skills Test for Hiring: Hooks, State Management, Design Patterns & Performance — with React 18 Coverage Note, 5 Public Sample Questions and Seniority Cut Scores"
1852,CORE,Free test / assessment,12,testgorilla,"Free Talent Acquisition Skills Assessment for Hiring: Sourcing, Candidate Experience, Recruitment Analytics & Onboarding — with 5 Public Sample Questions, Sub-Skill Breakdown and Hiring-Volume Benchmarks"
24,CORE,Free test / assessment,11,adaface,"Free Excel Skills Test for Hiring — MCQ + Live Simulation Task, Tiered by Level (Entry / Advanced), with Public Sample and Free Cert"
26,CORE,Free test / assessment,11,adaface,"Coding Test Completion Rate Benchmark Report: How Test Length, Format, and Question Type Affect Engineer Drop-Off (Data from 500+ Hiring Rounds)"
548,CORE,Free test / assessment,11,criteria,"Free Basic Computer Skills Test for Hiring — Live Simulation Demo (No Signup), Role Benchmark, Sample Questions, Free Cert"
549,CORE,Free test / assessment,11,criteria,"Free Personality Assessment for Hiring — Big Five-Based, 12 Traits, 3 Sample Questions Visible, Job-Match Benchmark Explained, Free Cert"
906,CORE,Free test / assessment,11,imocha,How to Evaluate Recruitment Assessment Tools: A 7-Factor Checklist With a Free Sample Test to Benchmark Quality
907,CORE,Free test / assessment,11,imocha,Free Business English Proficiency Test for Hiring: Public Sample Questions Across All 4 CEFR Skill Areas + CEFR Score Explainer
908,CORE,Free test / assessment,11,imocha,"Free Ruby Developer Skills Test: 5 Public Coding Challenges (Control Flow, OOP, Modules) + Instant Score Feedback"
1196,CORE,Free test / assessment,11,mettl,"How to Design a Domain Skills Assessment for Any Role: A Step-by-Step Guide with Template (job-analysis framework, sample domain-test blueprint for 3 role types — sales, tech, ops — and a validity checklist)"
1641,CORE,Free test / assessment,11,testdome,"Free Administrative Assistant Skills Test for Hiring (Excel task + communication sample Qs, remote-role benchmarks, free cert)"
1854,ADJACENT,Free test / assessment,11,testgorilla,"Pre-Employment Skills Assessment Planning Guide: How to Choose Tests, Set Pass Scores and Measure Hire Quality — with Skills-Gap Audit Template"
1859,CORE,Free test / assessment,11,testgorilla,"Skills Assessment Platform Comparison: Top 7 Tools for Pre-Employment Testing — Independent Feature Matrix, Pricing and Use-Case Guide"
1861,CORE,Free test / assessment,11,testgorilla,"Free Typing Speed Test for Hiring: WPM, 10-Key & Data Entry — with Role Benchmarks (Admin, Receptionist, Data Entry) and Shareable Candidate Report"
1862,CORE,Free test / assessment,11,testgorilla,"Free Java Developer Skills Test for Hiring: OOP, Concurrency, Collections & Spring Awareness — with Public Sample Questions, Topic Coverage Map and Junior/Senior/Full-Stack Cut Scores"
1863,CORE,Free test / assessment,11,testgorilla,strong — no obvious gap
1864,CORE,Free test / assessment,11,testgorilla,"Free WordPress Developer Skills Test for Hiring: Admin, Customization, Security & Plugin Development — with 5 Public Sample Questions, WP Version Coverage and Role Cut Scores"
1865,CORE,Free test / assessment,11,testgorilla,"Free Advanced Excel Skills Test for Hiring: Power Query, Pivot Tables, Advanced Formulas & Visualization — with 5 Public Sample Questions, General vs Advanced Comparison and Role Cut Scores"
1866,CORE,Free test / assessment,11,testgorilla,"Free Project Management Skills Test for Hiring: Planning, Budgets, Schedules & Stakeholder Communication — with 5 Public Sample Questions, Framework-Neutral Scenario Examples and Role Cut Scores"
27,CORE,Free test / assessment,10,adaface,"Free Java Developer Skills Test — Core + Spring Track (Public Sample Questions, Skill-Level Tracks, Free Shareable Cert)"
28,CORE,Free test / assessment,10,adaface,"Free PHP Developer Skills Test (Public Sample Qs, Junior vs. Senior Benchmark, Free Shareable Cert)"
553,CORE,Free test / assessment,10,criteria,"Free Basic Skills Test for Entry-Level Hiring — Grammar + Spelling + Math + Verbal, Sample Questions Visible, Role Benchmark, Free Cert"
911,TRANSPLANT,Free test / assessment,10,imocha,Which Microsoft Office Skills Actually Matter for Each Role? A Hiring Manager's Guide With Free Sample Questions (Basic to Advanced)
1205,CORE,Free test / assessment,10,mettl,How to Choose the Right Skills Assessment for Any Role: A 5-Question Decision Framework (5 questions that eliminate wrong test types by role; validity consideration checklist; role-type worked examples for 3 roles)
1208,ADJACENT,Free test / assessment,10,mettl,Predictive vs Descriptive Psychometric Tools for Hiring: A Plain-Language Buyer's Guide (distinguishes predictive from descriptive with validity data; tool-type recommendation by hiring use case; sample item per tool category)
1212,CORE,Free test / assessment,10,mettl,Free C++ Developer Skills Test (3 sample Qs including one OOP scenario + 1 coding stub; topic-proportion breakdown; junior-hire benchmark: what score signals a job-ready C++ junior)
1213,CORE,Free test / assessment,10,mettl,"Free Numerical Reasoning Test for Hiring (4 sample problems visible — basic arithmetic, percentage, data interpretation, graph reading; benchmark scores for entry-level ops, finance, and sales roles)"
1643,CORE,Free test / assessment,10,testdome,Free Customer Service Skills Test for Hiring (auto-scored written response + FCR benchmark + hiring guide)
1878,CORE,Free test / assessment,10,testgorilla,"Free Candidate Motivation Assessment Setup Guide for Hiring: Job Characteristics, Preferences & Role Fit — with Sample Employer Survey, Example Candidate Report and Match-Score Benchmark"
1879,CORE,Free test / assessment,10,testgorilla,"Free Leadership & People Management Skills Test for Hiring: Delegation, Development, Guidance & Influence — with 5 Public Sample Questions, Score Benchmarks by Industry and Multi-Test Combination Guide"
1880,CORE,Free test / assessment,10,testgorilla,"Free QA Engineer Skills Test for Hiring: Testing Process, Tool Knowledge, Communication & Project Management — with 5 Public Sample Questions, Tool Coverage Map and Seniority Cut Scores"
